region;country;year;population;TOTAL Actual DD;Actual DBD;Actual DCD;Total Utilized DD;Utilized DBD;Utilized DCD;DD Kidney Tx;LD Kidney Tx;TOTAL Kidney Tx;DD Liver Tx;DOMINO Liver Tx;LD Liver Tx;TOTAL Liver TX;Total Heart TX;DD Lung Tx;LD Lung Tx;TOTAL Lung Tx;Pancreas Tx;Kidney Pancreas Tx;Small Bowel Tx;TOTAL tx;development;idh;pmp_TOTAL tx;pmp_TOTAL Actual DD;pmp_Actual DBD;pmp_Actual DCD;pmp_Total Utilized DD;pmp_Utilized DBD;pmp_Utilized DCD;pmp_DD Kidney Tx;pmp_LD Kidney Tx;pmp_TOTAL Kidney Tx;pmp_DD Liver Tx;pmp_DOMINO Liver Tx;pmp_LD Liver Tx;pmp_TOTAL Liver TX;pmp_Total Heart TX;pmp_DD Lung Tx;pmp_LD Lung Tx;pmp_TOTAL Lung Tx;pmp_Pancreas Tx;pmp_Kidney Pancreas Tx;pmp_Small Bowel Tx;idx_region
Europe;Albania;2020;2,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;Very high human development;0,794;2,413793103448276;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,413793103448276;2,413793103448276;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Albania;2021;2,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,0;21,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,0;Very high human development;0,794;7,241379310344827;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,241379310344827;7,241379310344827;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Albania;2022;2,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,0;Very high human development;0,806;4,482758620689656;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,482758620689656;4,482758620689656;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Albania;2023;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,0;26,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,0;Very high human development;0,81;9,285714285714286;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,285714285714286;9,285714285714286;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Albania;2024;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,0;23,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,0;Very high human development;0,8;8,214285714285715;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,214285714285715;8,214285714285715;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Armenia;2020;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;10,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;Very high human development;0,761;3,6666666666666665;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,3333333333333335;3,3333333333333335;0,0;0,0;0,3333333333333333;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Armenia;2021;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;16,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,0;Very high human development;0,786;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,333333333333333;5,333333333333333;0,0;0,0;0,6666666666666666;0,6666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Armenia;2022;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,0;22,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,0;Very high human development;0,801;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,333333333333333;7,333333333333333;0,0;0,0;0,6666666666666666;0,6666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Armenia;2023;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,0;21,0;0,0;0,0;5,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,0;Very high human development;0,811;9,285714285714286;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,500000000000001;7,500000000000001;0,0;0,0;1,7857142857142858;1,7857142857142858;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Armenia;2024;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,0;23,0;0,0;0,0;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,0;Very high human development;0,7935000000000001;9,285714285714286;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,214285714285715;8,214285714285715;0,0;0,0;1,0714285714285714;1,0714285714285714;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Austria;2020;9,0;213,0;188,0;25,0;188,0;173,0;15,0;291,0;44,0;335,0;150,0;0,0;8,0;158,0;59,0;100,0;0,0;100,0;20,0;17,0;0,0;672,0;Very high human development;0,925;74,66666666666667;23,666666666666668;20,88888888888889;2,7777777777777777;20,88888888888889;19,22222222222222;1,6666666666666667;32,333333333333336;4,888888888888889;37,22222222222222;16,666666666666668;0,0;0,8888888888888888;17,555555555555557;6,555555555555555;11,11111111111111;0,0;11,11111111111111;2,2222222222222223;1,8888888888888888;0,0;1
Europe;Austria;2021;9,0;182,0;173,0;9,0;168,0;162,0;6,0;264,0;42,0;306,0;150,0;0,0;9,0;159,0;59,0;123,0;0,0;123,0;14,0;13,0;1,0;662,0;Very high human development;0,93;73,55555555555556;20,22222222222222;19,22222222222222;1,0;18,666666666666668;18,0;0,6666666666666666;29,333333333333332;4,666666666666667;34,0;16,666666666666668;0,0;1,0;17,666666666666668;6,555555555555555;13,666666666666666;0,0;13,666666666666666;1,5555555555555556;1,4444444444444444;0,1111111111111111;1
Europe;Austria;2022;9,1;222,0;203,0;19,0;198,0;184,0;14,0;281,0;55,0;336,0;167,0;0,0;2,0;169,0;62,0;102,0;0,0;102,0;18,0;17,0;0,0;687,0;Very high human development;0,927;75,4945054945055;24,395604395604398;22,30769230769231;2,087912087912088;21,75824175824176;20,21978021978022;1,5384615384615385;30,87912087912088;6,043956043956044;36,92307692307693;18,351648351648354;0,0;0,21978021978021978;18,571428571428573;6,813186813186814;11,20879120879121;0,0;11,20879120879121;1,978021978021978;1,8681318681318682;0,0;1
Europe;Austria;2023;9,0;188,0;164,0;24,0;160,0;144,0;16,0;254,0;73,0;327,0;117,0;0,0;6,0;123,0;64,0;124,0;0,0;124,0;10,0;10,0;0,0;648,0;Very high human development;0,93;72,0;20,88888888888889;18,22222222222222;2,6666666666666665;17,77777777777778;16,0;1,7777777777777777;28,22222222222222;8,11111111111111;36,333333333333336;13,0;0,0;0,6666666666666666;13,666666666666666;7,111111111111111;13,777777777777779;0,0;13,777777777777779;1,1111111111111112;1,1111111111111112;0,0;1
Europe;Austria;2024;9,0;187,0;151,0;36,0;166,0;136,0;30,0;264,0;55,0;319,0;137,0;0,0;3,0;140,0;59,0;106,0;0,0;106,0;13,0;13,0;0,0;637,0;Very high human development;0,9285000000000001;70,77777777777777;20,77777777777778;16,77777777777778;4,0;18,444444444444443;15,11111111111111;3,3333333333333335;29,333333333333332;6,111111111111111;35,44444444444444;15,222222222222221;0,0;0,3333333333333333;15,555555555555555;6,555555555555555;11,777777777777779;0,0;11,777777777777779;1,4444444444444444;1,4444444444444444;0,0;1
Europe;Azerbaijan;2022;10,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,0;31,0;0,0;0,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,0;High human development;0,784;3,9805825242718442;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0097087378640777;3,0097087378640777;0,0;0,0;0,9708737864077669;0,9708737864077669;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Belarus;2020;9,4;201,0;201,0;0,0;192,0;192,0;0,0;315,0;1,0;316,0;79,0;0,0;7,0;86,0;53,0;10,0;0,0;10,0;2,0;2,0;0,0;467,0;Very high human development;0,815;49,680851063829785;21,382978723404253;21,382978723404253;0,0;20,425531914893615;20,425531914893615;0,0;33,51063829787234;0,10638297872340426;33,61702127659574;8,404255319148936;0,0;0,7446808510638298;9,148936170212766;5,638297872340425;1,0638297872340425;0,0;1,0638297872340425;0,2127659574468085;0,2127659574468085;0,0;1
Europe;Belarus;2021;9,4;218,0;218,0;0,0;211,0;211,0;0,0;328,0;8,0;336,0;87,0;0,0;4,0;91,0;48,0;6,0;0,0;6,0;2,0;2,0;0,0;483,0;Very high human development;0,817;51,38297872340425;23,19148936170213;23,19148936170213;0,0;22,4468085106383;22,4468085106383;0,0;34,8936170212766;0,851063829787234;35,744680851063826;9,25531914893617;0,0;0,425531914893617;9,680851063829786;5,106382978723404;0,6382978723404255;0,0;0,6382978723404255;0,2127659574468085;0,2127659574468085;0,0;1
Europe;Belarus;2022;9,4;241,0;241,0;0,0;235,0;235,0;0,0;343,0;5,0;348,0;92,0;0,0;4,0;96,0;37,0;6,0;0,0;6,0;0,0;0,0;0,0;487,0;Very high human development;0,824;51,80851063829787;25,638297872340424;25,638297872340424;0,0;25,0;25,0;0,0;36,48936170212766;0,5319148936170213;37,02127659574468;9,787234042553191;0,0;0,425531914893617;10,212765957446807;3,9361702127659575;0,6382978723404255;0,0;0,6382978723404255;0,0;0,0;0,0;1
Europe;Belarus;2023;9,5;240,0;240,0;0,0;236,0;236,0;0,0;352,0;3,0;355,0;77,0;0,0;6,0;83,0;45,0;7,0;0,0;7,0;0,0;0,0;0,0;490,0;Very high human development;0,824;51,578947368421055;25,263157894736842;25,263157894736842;0,0;24,842105263157894;24,842105263157894;0,0;37,05263157894737;0,3157894736842105;37,36842105263158;8,105263157894736;0,0;0,631578947368421;8,736842105263158;4,7368421052631575;0,7368421052631579;0,0;0,7368421052631579;0,0;0,0;0,0;1
Europe;Belarus;2024;9,5;242,0;242,0;0,0;238,0;238,0;0,0;347,0;4,0;351,0;86,0;0,0;5,0;91,0;43,0;7,0;0,0;7,0;0,0;0,0;0,0;492,0;Very high human development;0,8205;51,78947368421053;25,473684210526315;25,473684210526315;0,0;25,05263157894737;25,05263157894737;0,0;36,526315789473685;0,42105263157894735;36,94736842105263;9,052631578947368;0,0;0,5263157894736842;9,578947368421053;4,526315789473684;0,7368421052631579;0,0;0,7368421052631579;0,0;0,0;0,0;1
Europe;Belgium;2020;11,6;249,0;144,0;105,0;245,0;142,0;103,0;326,0;37,0;363,0;214,0;0,0;21,0;235,0;54,0;93,0;0,0;93,0;9,0;7,0;2,0;756,0;Very high human development;0,939;65,17241379310344;21,46551724137931;12,413793103448276;9,051724137931036;21,120689655172413;12,241379310344827;8,879310344827587;28,10344827586207;3,189655172413793;31,293103448275865;18,448275862068964;0,0;1,8103448275862069;20,258620689655174;4,655172413793103;8,017241379310345;0,0;8,017241379310345;0,7758620689655172;0,603448275862069;0,1724137931034483;1
Europe;Belgium;2021;11,6;312,0;177,0;135,0;280,0;159,0;121,0;358,0;59,0;417,0;247,0;0,0;21,0;268,0;52,0;94,0;0,0;94,0;8,0;7,0;0,0;839,0;Very high human development;0,948;72,32758620689656;26,896551724137932;15,258620689655173;11,63793103448276;24,137931034482758;13,706896551724139;10,431034482758621;30,862068965517242;5,086206896551724;35,94827586206897;21,29310344827586;0,0;1,8103448275862069;23,10344827586207;4,482758620689656;8,10344827586207;0,0;8,10344827586207;0,6896551724137931;0,603448275862069;0,0;1
Europe;Belgium;2022;11,7;342,0;191,0;151,0;342,0;191,0;151,0;423,0;55,0;478,0;269,0;0,0;28,0;297,0;63,0;95,0;0,0;95,0;22,0;13,0;2,0;957,0;Very high human development;0,945;81,7948717948718;29,230769230769234;16,324786324786327;12,905982905982906;29,230769230769234;16,324786324786327;12,905982905982906;36,15384615384615;4,700854700854701;40,85470085470086;22,99145299145299;0,0;2,393162393162393;25,384615384615387;5,384615384615385;8,119658119658121;0,0;8,119658119658121;1,8803418803418805;1,1111111111111112;0,17094017094017094;1
Europe;Belgium;2023;11,7;383,0;172,0;211,0;369,0;169,0;200,0;449,0;80,0;529,0;314,0;1,0;26,0;341,0;49,0;116,0;0,0;116,0;9,0;7,0;2,0;1046,0;Very high human development;0,951;89,40170940170941;32,73504273504274;14,700854700854702;18,034188034188034;31,53846153846154;14,444444444444445;17,094017094017094;38,37606837606838;6,837606837606838;45,21367521367522;26,837606837606838;0,08547008547008547;2,2222222222222223;29,14529914529915;4,188034188034188;9,914529914529915;0,0;9,914529914529915;0,7692307692307693;0,5982905982905983;0,17094017094017094;1
Europe;Belgium;2024;11,7;381,0;192,0;189,0;371,0;189,0;182,0;441,0;82,0;523,0;330,0;0,0;24,0;354,0;85,0;108,0;0,0;108,0;12,0;6,0;2,0;1084,0;Very high human development;0,9464999999999999;92,64957264957266;32,56410256410257;16,410256410256412;16,153846153846153;31,70940170940171;16,153846153846153;15,555555555555557;37,69230769230769;7,008547008547009;44,700854700854705;28,205128205128208;0,0;2,0512820512820515;30,25641025641026;7,264957264957266;9,230769230769232;0,0;9,230769230769232;1,0256410256410258;0,5128205128205129;0,17094017094017094;1
Europe;Bosnia and Herzegovina;2020;3,3;1,0;1,0;0,0;1,0;1,0;0,0;2,0;2,0;4,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;Very high human development;0,783;1,5151515151515151;0,30303030303030304;0,30303030303030304;0,0;0,30303030303030304;0,30303030303030304;0,0;0,6060606060606061;0,6060606060606061;1,2121212121212122;0,30303030303030304;0,0;0,0;0,30303030303030304;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bosnia and Herzegovina;2021;3,3;1,0;1,0;0,0;1,0;1,0;0,0;2,0;8,0;10,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;Very high human development;0,783;3,3333333333333335;0,30303030303030304;0,30303030303030304;0,0;0,30303030303030304;0,30303030303030304;0,0;0,6060606060606061;2,4242424242424243;3,0303030303030303;0,30303030303030304;0,0;0,0;0,30303030303030304;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bosnia and Herzegovina;2022;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;Very high human development;0,799;2,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5;2,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bosnia and Herzegovina;2023;3,2;2,0;2,0;0,0;2,0;2,0;0,0;4,0;10,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;Very high human development;0,804;4,375;0,625;0,625;0,0;0,625;0,625;0,0;1,25;3,125;4,375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bosnia and Herzegovina;2024;3,2;6,0;6,0;0,0;6,0;6,0;0,0;12,0;14,0;26,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;28,0;Very high human development;0,791;8,75;1,875;1,875;0,0;1,875;1,875;0,0;3,75;4,375;8,125;0,3125;0,0;0,0;0,3125;0,3125;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bulgaria;2020;6,9;4,0;4,0;0,0;4,0;4,0;0,0;2,0;6,0;8,0;2,0;0,0;5,0;7,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;Very high human development;0,826;2,318840579710145;0,5797101449275363;0,5797101449275363;0,0;0,5797101449275363;0,5797101449275363;0,0;0,2898550724637681;0,8695652173913043;1,1594202898550725;0,2898550724637681;0,0;0,7246376811594203;1,0144927536231882;0,14492753623188406;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bulgaria;2021;6,9;17,0;17,0;0,0;14,0;14,0;0,0;19,0;14,0;33,0;13,0;0,0;0,0;13,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;48,0;Very high human development;0,817;6,956521739130435;2,463768115942029;2,463768115942029;0,0;2,0289855072463765;2,0289855072463765;0,0;2,753623188405797;2,0289855072463765;4,782608695652174;1,8840579710144927;0,0;0,0;1,8840579710144927;0,2898550724637681;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bulgaria;2022;6,8;14,0;14,0;0,0;14,0;14,0;0,0;11,0;1,0;12,0;6,0;0,0;0,0;6,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;Very high human development;0,835;2,9411764705882355;2,058823529411765;2,058823529411765;0,0;2,058823529411765;2,058823529411765;0,0;1,6176470588235294;0,14705882352941177;1,7647058823529411;0,8823529411764706;0,0;0,0;0,8823529411764706;0,29411764705882354;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bulgaria;2023;6,7;22,0;22,0;0,0;22,0;22,0;0,0;25,0;2,0;27,0;12,0;0,0;0,0;12,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;42,0;Very high human development;0,845;6,26865671641791;3,2835820895522385;3,2835820895522385;0,0;3,2835820895522385;3,2835820895522385;0,0;3,7313432835820897;0,29850746268656714;4,029850746268656;1,791044776119403;0,0;0,0;1,791044776119403;0,44776119402985076;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Bulgaria;2024;6,6;16,0;16,0;0,0;16,0;16,0;0,0;20,0;2,0;22,0;10,0;0,0;0,0;10,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;34,0;Very high human development;0,8305;5,151515151515151;2,4242424242424243;2,4242424242424243;0,0;2,4242424242424243;2,4242424242424243;0,0;3,0303030303030303;0,30303030303030304;3,3333333333333335;1,5151515151515151;0,0;0,0;1,5151515151515151;0,30303030303030304;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Croatia;2020;4,1;104,0;104,0;0,0;97,0;97,0;0,0;95,0;3,0;98,0;94,0;0,0;1,0;95,0;25,0;0,0;0,0;0,0;1,0;1,0;0,0;219,0;Very high human development;0,867;53,41463414634147;25,365853658536587;25,365853658536587;0,0;23,658536585365855;23,658536585365855;0,0;23,170731707317074;0,7317073170731708;23,902439024390247;22,926829268292686;0,0;0,24390243902439027;23,170731707317074;6,097560975609756;0,0;0,0;0,0;0,24390243902439027;0,24390243902439027;0,0;1
Europe;Croatia;2021;4,1;121,0;121,0;0,0;112,0;112,0;0,0;119,0;5,0;124,0;104,0;0,0;0,0;104,0;34,0;9,0;0,0;9,0;6,0;6,0;0,0;277,0;Very high human development;0,876;67,5609756097561;29,512195121951223;29,512195121951223;0,0;27,31707317073171;27,31707317073171;0,0;29,02439024390244;1,2195121951219514;30,243902439024392;25,365853658536587;0,0;0,0;25,365853658536587;8,292682926829269;2,1951219512195124;0,0;2,1951219512195124;1,4634146341463417;1,4634146341463417;0,0;1
Europe;Croatia;2022;4,1;95,0;95,0;0,0;91,0;91,0;0,0;102,0;10,0;112,0;89,0;0,0;0,0;89,0;38,0;10,0;0,0;10,0;6,0;6,0;1,0;256,0;Very high human development;0,886;62,43902439024391;23,170731707317074;23,170731707317074;0,0;22,195121951219512;22,195121951219512;0,0;24,878048780487806;2,439024390243903;27,31707317073171;21,707317073170735;0,0;0,0;21,707317073170735;9,26829268292683;2,439024390243903;0,0;2,439024390243903;1,4634146341463417;1,4634146341463417;0,24390243902439027;1
Europe;Croatia;2023;4,0;116,0;116,0;0,0;110,0;110,0;0,0;130,0;11,0;141,0;105,0;0,0;3,0;108,0;48,0;6,0;0,0;6,0;5,0;5,0;0,0;308,0;Very high human development;0,889;77,0;29,0;29,0;0,0;27,5;27,5;0,0;32,5;2,75;35,25;26,25;0,0;0,75;27,0;12,0;1,5;0,0;1,5;1,25;1,25;0,0;1
Europe;Croatia;2024;4,0;121,0;121,0;0,0;119,0;119,0;0,0;140,0;3,0;143,0;115,0;0,0;1,0;116,0;40,0;6,0;0,0;6,0;4,0;1,0;2,0;311,0;Very high human development;0,881;77,75;30,25;30,25;0,0;29,75;29,75;0,0;35,0;0,75;35,75;28,75;0,0;0,25;29,0;10,0;1,5;0,0;1,5;1,0;0,25;0,5;1
Europe;Cyprus;2020;1,2;5,0;5,0;0,0;5,0;5,0;0,0;5,0;8,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,0;Very high human development;0,905;10,833333333333334;4,166666666666667;4,166666666666667;0,0;4,166666666666667;4,166666666666667;0,0;4,166666666666667;6,666666666666667;10,833333333333334;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Cyprus;2021;1,2;5,0;5,0;0,0;5,0;5,0;0,0;9,0;10,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,0;Very high human development;0,907;15,833333333333334;4,166666666666667;4,166666666666667;0,0;4,166666666666667;4,166666666666667;0,0;7,5;8,333333333333334;15,833333333333334;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Cyprus;2022;1,2;4,0;4,0;0,0;4,0;4,0;0,0;8,0;8,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;Very high human development;0,908;13,333333333333334;3,3333333333333335;3,3333333333333335;0,0;3,3333333333333335;3,3333333333333335;0,0;6,666666666666667;6,666666666666667;13,333333333333334;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Cyprus;2023;1,3;9,0;9,0;0,0;9,0;9,0;0,0;18,0;17,0;35,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,0;Very high human development;0,913;26,923076923076923;6,9230769230769225;6,9230769230769225;0,0;6,9230769230769225;6,9230769230769225;0,0;13,846153846153845;13,076923076923077;26,923076923076923;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Cyprus;2024;1,3;12,0;12,0;0,0;12,0;12,0;0,0;22,0;18,0;40,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,0;Very high human development;0,9075;30,769230769230766;9,23076923076923;9,23076923076923;0,0;9,23076923076923;9,23076923076923;0,0;16,923076923076923;13,846153846153845;30,769230769230766;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1
Europe;Czech Republic;2020;10,7;249,0;241,0;8,0;226,0;220,0;6,0;415,0;28,0;443,0;172,0;0,0;0,0;172,0;72,0;35,0;0,0;35,0;37,0;31,0;1,0;760,0;Very high human development;0,898;71,02803738317758;23,27102803738318;22,52336448598131;0,7476635514018692;21,121495327102807;20,560747663551403;0,5607476635514019;38,78504672897196;2,6168224299065423;41,401869158878505;16,074766355140188;0,0;0,0;16,074766355140188;6,728971962616823;3,2710280373831777;0,0;3,2710280373831777;3,457943925233645;2,897196261682243;0,09345794392523366;1
Europe;Czech Republic;2021;10,7;268,0;255,0;13,0;242,0;232,0;10,0;414,0;42,0;456,0;185,0;1,0;0,0;186,0;74,0;52,0;0,0;52,0;39,0;29,0;3,0;810,0;Very high human development;0,901;75,70093457943926;25,04672897196262;23,831775700934582;1,2149532710280375;22,616822429906545;21,682242990654206;0,9345794392523366;38,69158878504673;3,9252336448598135;42,61682242990654;17,289719626168225;0,09345794392523366;0,0;17,38317757009346;6,91588785046729;4,85981308411215;0,0;4,85981308411215;3,6448598130841123;2,710280373831776;0,28037383177570097;1
Europe;Czech Republic;2022;10,7;298,0;277,0;21,0;266,0;246,0;20,0;480,0;40,0;520,0;171,0;1,0;8,0;180,0;81,0;54,0;0,0;54,0;31,0;26,0;1,0;867,0;Very high human development;0,911;81,02803738317758;27,850467289719628;25,88785046728972;1,9626168224299068;24,85981308411215;22,990654205607477;1,869158878504673;44,859813084112155;3,738317757009346;48,598130841121495;15,981308411214954;0,09345794392523366;0,7476635514018692;16,82242990654206;7,570093457943925;5,046728971962617;0,0;5,046728971962617;2,897196261682243;2,429906542056075;0,09345794392523366;1
Europe;Czech Republic;2023;10,5;299,0;259,0;40,0;269,0;232,0;37,0;452,0;36,0;488,0;175,0;0,0;8,0;183,0;84,0;67,0;0,0;67,0;30,0;25,0;0,0;852,0;Very high human development;0,915;81,14285714285714;28,476190476190474;24,666666666666668;3,8095238095238093;25,61904761904762;22,095238095238095;3,5238095238095237;43,04761904761905;3,4285714285714284;46,476190476190474;16,666666666666668;0,0;0,7619047619047619;17,428571428571427;8,0;6,380952380952381;0,0;6,380952380952381;2,857142857142857;2,380952380952381;0,0;1
Europe;Czech Republic;2024;10,5;360,0;313,0;47,0;336,0;295,0;41,0;484,0;40,0;524,0;196,0;0,0;10,0;206,0;101,0;72,0;0,0;72,0;40,0;38,0;2,0;945,0;Very high human development;0,906;90,0;34,285714285714285;29,80952380952381;4,476190476190476;32,0;28,095238095238095;3,9047619047619047;46,095238095238095;3,8095238095238093;49,904761904761905;18,666666666666668;0,0;0,9523809523809523;19,61904761904762;9,619047619047619;6,857142857142857;0,0;6,857142857142857;3,8095238095238093;3,619047619047619;0,19047619047619047;1
Europe;Denmark;2020;5,8;124,0;124,0;0,0;121,0;121,0;0,0;200,0;78,0;278,0;63,0;0,0;3,0;66,0;33,0;29,0;0,0;29,0;7,0;7,0;0,0;413,0;Very high human development;0,954;71,20689655172414;21,379310344827587;21,379310344827587;0,0;20,862068965517242;20,862068965517242;0,0;34,48275862068966;13,448275862068966;47,93103448275862;10,862068965517242;0,0;0,5172413793103449;11,379310344827587;5,689655172413794;5,0;0,0;5,0;1,206896551724138;1,206896551724138;0,0;1
Europe;Denmark;2021;5,8;105,0;105,0;0,0;101,0;101,0;0,0;184,0;68,0;252,0;49,0;0,0;1,0;50,0;24,0;22,0;0,0;22,0;4,0;3,0;0,0;352,0;Very high human development;0,958;60,689655172413794;18,10344827586207;18,10344827586207;0,0;17,413793103448278;17,413793103448278;0,0;31,724137931034484;11,724137931034484;43,44827586206897;8,448275862068966;0,0;0,1724137931034483;8,620689655172415;4,137931034482759;3,793103448275862;0,0;3,793103448275862;0,6896551724137931;0,5172413793103449;0,0;1
Europe;Denmark;2022;5,8;84,0;84,0;0,0;82,0;82,0;0,0;164,0;78,0;242,0;46,0;0,0;0,0;46,0;27,0;23,0;0,0;23,0;3,0;3,0;0,0;341,0;Very high human development;0,959;58,793103448275865;14,482758620689655;14,482758620689655;0,0;14,13793103448276;14,13793103448276;0,0;28,27586206896552;13,448275862068966;41,724137931034484;7,931034482758621;0,0;0,0;7,931034482758621;4,655172413793103;3,9655172413793105;0,0;3,9655172413793105;0,5172413793103449;0,5172413793103449;0,0;1
Europe;Denmark;2023;5,9;113,0;112,0;1,0;111,0;110,0;1,0;209,0;89,0;298,0;63,0;0,0;0,0;63,0;33,0;40,0;0,0;40,0;3,0;3,0;0,0;437,0;Very high human development;0,962;74,06779661016948;19,152542372881356;18,983050847457626;0,1694915254237288;18,813559322033896;18,64406779661017;0,1694915254237288;35,42372881355932;15,084745762711863;50,50847457627118;10,677966101694915;0,0;0,0;10,677966101694915;5,59322033898305;6,779661016949152;0,0;6,779661016949152;0,5084745762711864;0,5084745762711864;0,0;1
